id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N000927,,고창갯벌축제,전라북도,고창군,4579039024,45,45790,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,56401,다마107264,35.53007446,126.5150432,"만돌갯벌체험장, 하전갯벌체험장",20190607,2019,6,7,20190609,2019,6,9,"개막행사,갯벌체험,동죽시식회,동죽음식문화체험,갯벌체험,장어숭어잡기,갯벌카페,부대행사 등",고창갯벌축제위원회,고창갯벌축제위원회,"해양수산부, 전라북도, 고창군, 고창군수산업협동조합, 만월어촌계, 하전어촌계, 자율관리공동체, 한빛원전",063-560-2633,http://mud-exp.gochang.go.kr,동호해수욕장,20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000928,,무장읍성축제,전라북도,고창군,4579033022,45,45790,무장면,4579033000,무장면,4.58E+11,전라북도 고창군 무장면 무장읍성길 45,56455,다마144140,35.41841778,126.5573463,무장읍성 일원,20190514,2019,5,14,20190514,2019,5,14,"고유제(진무제), 현감부임 행사, 떡메치기 등",(사)고창무장읍성보존회,(사)고창무장읍성보존회,"고창군, 영광한빛원자력본부, NH 농협 고창군지부, 관내 14개 읍?면",,www.gochang.go.kr/culture/board/view.gochang?boardId=BBS_0000220&menuCd=DOM_000000603001009000&startPge=1&dataSid=391976,축성602주년 기념식,20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000929,,고창해풍고추축제,전라북도,고창군,4579036021,45,45790,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,56402,다마126187,35.46113146,126.5377985,해리복지회관일원,20190823,2019,8,23,20190825,2019,8,25,"기념식, 고추품평회, 공연, 전시판매, 고추관련체험 등",고창해풍고추축제위원회,고창해풍고추축제위원회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",,www.gochang.go.kr/seawindgochu,"기념식, 고추품평회, 공연, 전시판매, 고추관련체험 등",20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000930,,2019 대한민국 온천대축제,전라북도,고창군,4579025025,45,45790,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 석정2로 153,56451,다마308153,35.43119627,126.7383544,석정온천관광지 일원,20191002,2019,10,2,20191006,2019,10,6,"온천수 칵테일쇼 및 시음행사, 달빛버스킹, 온천3종경기, 리마인드 프러포즈 등","행정안전부, 전라북도","고창군, (특)한국온천협회","대한온천학회, 한국관광공사",063-560-2952,www.gochang.go.kr/culture/board/view.gochang?boardId=BBS_0000220&meCd=DOM_000000603001010000&startPage=1&dataSid=397852,"개막식, 고창실버타워동호회 공연, 고창예술단체 공연 등",20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000931,,제5회 나주마한문화축제,전라남도,나주시,4617033025,46,46170,반남면,4617033000,반남면,4.62E+11,전라남도 나주시 반남면 고분로 747,58301,다라231581,34.91485483,126.6589031,국립나주박물관 일원,20191011,2019,10,11,20191013,2019,10,13,2천년 마한문화를 재조명하는 역사 문화 축제,나주마한문화축제추진위원회,나주시,나주시,061-339-8722,http://www.naju.go.kr/tour/,"국립나주박물관, 반남 고분군, 자미산",20190701,4830000,전라남도 나주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000932,,제15회 영산포 홍어축제,전라남도,나주시,4617012300,46,46170,영산동,4617058000,영산동,4.62E+11,전라남도 나주시 예향로 3872 (영산동),58268,다라282674,34.9996615,126.7140301,영산강 둔치 체육공원,20190412,2019,4,12,20190414,2019,4,14,나주 특산품인 홍어를 활용한 지역경제 축제,영산포홍어축제추진위원회,영산포홍어축제추진위원회,나주시,061-339-8722,http://www.naju.go.kr/tour/,"영산포 홍어거리, 영산강 황포돛배",20190701,4830000,전라남도 나주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000933,,제1회 천년나주목읍성문화축제,전라남도,나주시,4617011300,46,46170,과원동,4617055000,성북동,4.62E+11,전라남도 나주시 금성관길 8 (과원동),58257,다라285711,35.0328694,126.7166816,금성관 및 나주향교 일원,20190503,2019,5,3,20190505,2019,5,5,나주의 읍성문화를 이용한 역사 문화 축제,천년나주목읍성문화축제추진위원회,천년나주목읍성문화축제추진위원회,나주시,061-339-8722,http://www.naju.go.kr/tour/,"나주 읍성, 향교, 금성관",20190701,4830000,전라남도 나주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000947,,제31회 지리산 뱀사골 고로쇠 약수제,전라북도,남원시,4519046027,45,45190,산내면,4519046000,산내면,4.52E+11,전라북도 남원시 산내면 지리산로 842-8,55805,라마074090,35.3769935,127.581604,지리산뱀사골 반선관광주차장,20190302,2019,3,2,20190302,2019,3,2,"약수제 길놀이,약수 제례, 노래자랑,고로쇠 관련이벤트, 천년송 힐링 걷기 대회등 3월첫째주 1일간",산내발전협의회,산내면,"남원시, 지리산뱀사골고로쇠영농조합법인",063-620-4705,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000948,,제89회 춘향제,전라북도,남원시,4519010500,45,45190,천거동,4519055000,금동,4.52E+11,전라북도 남원시 요천로 1447 (천거동),55776,다마891120,35.40412922,127.3805045,광한루원 일원,20190508,2019,5,8,20190512,2019,5,12,"춘향국악대전, 춘향선발대회, 세기의사랑 대표적 예술공연, 지금은 춘향시대, 신판 춘향 길놀이, 이판사판춤판 등 음력4월8일 전후4일간 열림",춘향제전위원회,남원시,남원시 전라북도 문화체육관광부 한국문화예술위원회,063-620-5773,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000949,,제25회 지리산 바래봉 철쭉제,전라북도,남원시,4519025027,45,45190,운봉읍,4519025000,운봉읍,4.52E+11,전라북도 남원시 운봉읍 바래봉길 214,55717,라마044154,35.4350897,127.5486175,지리산허브밸리 일원,20190504,2019,5,4,20190504,2019,5,4,"철쭉제례,농악터울림, 기념식,철쭉트레킹,노래자랑등",운봉애향회,운봉읍,"남원시, 운봉읍 사회(봉사)단체",063-620-3818,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000950,,제24회 봉화산 철쭉제,전라북도,남원시,4519045027,45,45190,아영면,4519045000,아영면,4.52E+11,전라북도 남원시 아영면 봉화산로 651,55711,라마069253,35.52407924,127.576659,남원시 아영면 봉화산 주차장,20190504,2019,5,4,20190504,2019,5,4,"산신제,기념식,철쭉 백일장, 봉화산트레킹등",흥부골아영애발전협의회,아영면,"남원시, 아영면 사회단체, 재경아영향우회",063-620-4084,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000951,,흥부제,전라북도,남원시,4519012200,45,45190,어현동,4519054000,노암동,4.52E+11,전라북도 남원시 양림길 12 (어현동),55795,다마897119,35.40294891,127.3866197,사랑의광장 일원,20191011,2019,10,11,20191013,2019,10,13,"고유제,축하공연,문화나눔장터, 흥부놀부그림그리기대회, 흥부체험마당,창극흥부와놀부 등 매년 음력 9월9일 전후 (3일간)",흥부제전위원회,남원시,국립민속국악원,063-620-5772,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000952,,지리산 뱀사골 단풍제,전라북도,남원시,4519046027,45,45190,산내면,4519046000,산내면,4.52E+11,전라북도 남원시 산내면 와운길 10,55805,라마071084,35.37179793,127.579137,지리산 북부 사무소 앞,20191015,2019,10,15,20191030,2019,10,30,"개막식,천년송소원빌기, 뱀사골와운단풍길트레킹, 각종체험,농특산품판매장운영등 10월중 하루 열림",산내면발전협의회,산내면,남원시,063-620-4705,http://www.namwon.go.kr/tour/index.do,,20190910,4700000,전라북도 남원시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000959,,고흥 우주항공 축제,전라남도,고흥군,4677036023,46,46770,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,59571,라라016066,34.45357943,127.5181513,"나로우주센터, 국립청소년우주센터 일원",20190503,2019,5,3,20190505,2019,5,5,"발사현장견학, 야외 우주과학체험",고흥축제추진위원회,고흥군,"과학기술정보통신부, 여성가족부, 전라남도",061-830-5305,http://festival.goheung.go.kr,"주변관광지 : 나로도 편백숲, 쑥섬(애도), 나로도항(매운탕, 회)",20190925,4880000,전라남도 고흥군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000960,,고려산진달래축제,인천광역시,강화군,2871037023,28,28710,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,23014,다사062754,37.77370952,126.4353365,고인돌 광장 등,20190420,2019,4,20,20190428,2019,4,28,진달래군락지 관람 진달래 체험전 등,강화군문화축제추진위원회,강화군,,032-930-3623,http://www.ganghwa.go.kr/open_content/festival/,,20190920,3570000,인천광역시 강화군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000961,,제58회 천령문화제,경상남도,함양군,4887025024,48,48870,함양읍,4887025000,함양읍,4.89E+11,경상남도 함양군 함양읍 필봉산길 49,50031,라마200253,35.52424257,127.7206714,상림공원일원,20191002,2019,10,2,20191006,2019,10,6,"공연,경연,체험,전시",천령문화제위원회,함양군,경상남도+경남문화예술진흥원+경상남도함양교육지원청,,blog.naver.com/hywm2012,,20190926,5460000,경상남도 함양군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000962,,달성토성마을축제,대구광역시,서구,2717010200,27,27170,비산동,2717056500,비산2.3동,2.72E+11,대구광역시 서구 국채보상로81길 43 (비산동),41797,라마970648,35.8758308,128.5747396,달성토성 둘레길,20190427,2019,4,27,20190427,2019,4,27,"골목정원투어, 거리 퍼레이드 등",달성토성마을골목축제 조직위원회,달성토성마을골목축제 조직위원회,대구광역시 서구청,053-663-2181,http://www.dgs.go.kr/tour/,,20190924,3430000,대구광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000963,,가족사랑 아이스축제,대구광역시,서구,2717010600,27,27170,이현동,2717067500,상중이동,2.72E+11,대구광역시 서구 문화로 122 (이현동),41759,라마943646,35.873636,128.5454766,이현공원물놀이장,20190727,2019,7,27,20190727,2019,7,27,"온가족 참여 체험 프로그램, 플리마켓 및 체험부스 등",공모 선정,공모 선정,대구광역시 서구청,053-663-2181,http://www.dgs.go.kr/tour/,,20190924,3430000,대구광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000968,,아산성웅이순신축제,충청남도,아산시,4420010100,44,44200,온천동,4420058000,온양2동,4.42E+11,충청남도 아산시 온천대로 1496 (온천동),31514,다바555648,36.78074391,127.0022181,온양온천역 광장 및 시내일원,20190424,2019,4,24,20190428,2019,4,28,"승전행렬 퍼레이드, 개폐막공연, 전시체험 및 기타부대행사",(재)아산문화재단,충청남도 아산시,,041-540-2550,http://culture.asan.go.kr/_esunshin/2017/index.asp,,20190923,4520000,충청남도 아산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000969,,신정호 별빛축제,충청남도,아산시,4420010300,44,44200,방축동,4420060000,온양4동,4.42E+11,충청남도 아산시 신정로 616 (방축동),31564,다바538639,36.77260735,126.9831403,아산시 신정호 야외음악당 및 잔디 일원,20190801,2019,8,1,20190810,2019,8,10,"영화상영, 시네마토크, 지역예술단체공연",(재)아산문화재단,충청남도 아산시,,041-540-2550,http://culture.asan.go.kr/_sinjungho/,,20190923,4520000,충청남도 아산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000970,,설화예술제,충청남도,아산시,4420010300,44,44200,방축동,4420060000,온양4동,4.42E+11,충청남도 아산시 신정로 616 (방축동),31564,다바538639,36.77260735,126.9831403,신정호 야외음악당 및 이순신체육관,20190927,2019,9,27,20190929,2019,9,29,"개폐막식, 지역예술인창작발표 공연 및 전시",(사)한국예총 아산지회,충청남도 아산시,,041-540-2087,,,20190923,4520000,충청남도 아산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000972,,짚풀문화제,충청남도,아산시,4420031023,44,44200,송악면,4420031000,송악면,4.42E+11,충청남도 아산시 송악면 외암민속길9번길 13-2,31557,다바566593,36.73099329,127.014409,아산 외암민속마을,20191011,2019,10,11,20191013,2019,10,13,"전통혼례재연·떡메치기 등 33여개 전통체험운영, 짚풀공예품 등 각종 전시, 국악공연·마물놀이 등 공연",외암민속마을보존회,충청남도 아산시,,041-536-8458,http://oeam.co.kr/oeam/skin1/sub_page.php?page_idx=267,,20190923,4520000,충청남도 아산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000974,,제15회 차성문화제,부산광역시,기장군,2671025026,26,26710,기장읍,2671025000,기장읍,2.67E+11,부산광역시 기장군 기장읍 읍내로 120,46065,마라563957,35.2448828,129.2183134,기장중학교 일원,20191012,2019,10,12,20191013,2019,10,13,"전통문화체험, 차성가 연극 및 공연, 차성가 콘서트 등",차성문화제추진위원회,차성문화제추진위원회,부산광역시 기장군청,051-709-4062,http://www.gijang.go.kr/tour/index.gijang,,20190923,3400000,부산광역시 기장군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000975,,들노래축제,충청북도,증평군,4374525040,43,43745,증평읍,4374525000,증평읍,4.37E+11,충청북도 증평군 증평읍 둔덕길 89,27948,라바085628,36.7638867,127.5955697,증평민속체험박물관 일원,20190615,2019,6,15,20190616,2019,6,16,전통문화를 소재로 한 다채로운 문화예술공연과 전통농경문화를 바탕으로 한 두레농요 시연,증평들노래축제추진위원회,증평군,,043-835-4142,https://www.jp.go.kr/museum.do,,20190919,5570000,충청북도 증평군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000976,,인삼골축제,충청북도,증평군,4374525032,43,43745,증평읍,4374525000,증평읍,4.37E+11,충청북도 증평군 증평읍 인삼로 29,27918,라바067654,36.78700527,127.5760466,증평보강천체육공원일원,20191003,2019,10,3,20191006,2019,10,6,"증평의 특산품은 인삼과 홍삼포크를 소재로 가요제, 씨름대회 등 각종 행사가 어우러지는 지역축제",증평인삼골축제추진위원회,증평군,,043-835-4142,http://tour.jp.go.kr,,20190919,5570000,충청북도 증평군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000977,,세종축제,세종특별자치시,,3611031025,36,36110,연기면,3611031000,연기면,3.61E+11,세종특별자치시 연기면 다솜로 216,30120,다바794334,36.49881773,127.270076,세종호수공원,20191005,2019,10,5,20191009,2019,10,9,세종대왕의 업적과 정신인 한글·과학·음악·애민사상 등의 소재로 구성,세종특별자치시,세종특별자치시,,,,,20190921,5690000,세종특별자치시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000978,,세종 조치원 복숭아  축제,세종특별자치시,,3611025028,36,36110,조치원읍,3611025000,조치원읍,3.61E+11,세종특별자치시 조치원읍 문예회관길 22,30020,다바810446,36.5998248,127.287846,세종문화예술회관,20190803,2019,8,3,20190804,2019,8,4,"복숭아농장 수확체험, 복숭아품평회, 복숭아판매장운영, 문화·전시행사",세종특별자치시,세종특별자치시,,,,,20190921,5690000,세종특별자치시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000979,,나라꽃 무궁화 세종축제,세종특별자치시,,3611011000,36,36110,어진동,3611052000,도담동,3.61E+11,세종특별자치시 다솜3로 66 (어진동),30107,다바794337,36.50109974,127.2699735,정부세종컨벤션센터,20190815,2019,8,15,20190816,2019,8,16,무궁화의 아름다움과 다양성을 보여주는 공연·체험·전시 행사,세종특별자치시,세종특별자치시,,,,,20190921,5690000,세종특별자치시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000980,,영암왕인문화축제,전라남도,영암군,4683036028,46,46830,군서면,4683036000,군서면,4.68E+11,전라남도 영암군 군서면 왕인로 440,58434,다라203404,34.755566,126.629933,왕인박사유적지 일원,20190406,2019,4,6,20190409,2019,4,9,"왕인박사 업적 조명, 문화체험 및 놀이행사",영암군향토축제추진위원회,영암군,"문화체육관광부, 전라남도, 한국관광공사, 한국여행업협회, 한국지역진흥재단, 보해양조",061-470-2347,tour.yeongam.go.kr,"월출산국립공원, 기찬랜드, 도갑사, 왕인박사유적지, 영암도기박물관, 하정웅미술관, 구림전통마을, 마한문화공원 등",20190726,4940000,전라남도 영암군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000981,,기찬월출산국화축제,전라남도,영암군,4683025021,46,46830,영암읍,4683025000,영암읍,4.68E+11,전라남도 영암군 영암읍 기찬랜드로 19-10,58420,다라254444,34.7919635,126.6850264,기찬랜드 일원,20191029,2019,10,29,20191102,2019,11,2,다양한 국화와 기찬랜드 경관을 활용한 전시 및 체험행사,영암군,영암군,,061-470-2347,tour.yeongam.go.kr,"월출산국립공원, 기찬랜드, 도갑사, 왕인박사유적지, 영암도기박물관, 하정웅미술관, 구림전통마을, 마한문화공원 등",20190726,4940000,전라남도 영암군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000982,,영암호해맞이축제,전라남도,영암군,4683025328,46,46830,삼호읍,4683025300,삼호읍,4.68E+11,전라남도 영암군 삼호읍 대불로 91,58462,나라981382,34.7333995,126.387386,삼호읍 호텔현대,20190101,2019,1,1,20190101,2019,1,1,영암호에 떠오르는 새해 첫 일출을 감상하는 해맞이 행사,영암문화원,영암군,,061-470-2347,tour.yeongam.go.kr,"월출산국립공원, 기찬랜드, 도갑사, 왕인박사유적지, 영암도기박물관, 하정웅미술관, 구림전통마을, 마한문화공원 등",20190726,4940000,전라남도 영암군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000995,,제7회 목감천 친환경 축제,경기도,광명시,4121010100,41,41210,광명동,4121057000,광명6동,4.12E+11,경기도 광명시 광명로791번길 6 (광명동),14295,다사424415,37.4710361,126.8486332,우리공원,20190525,2019,5,25,20190525,2019,5,25,주민자치프로그램 공연 및 목감천 가요제 등,광명6동주민자치위원회 및 유관단체,목감천친환경축제위원회,없음,02-2680-6672,,,20190909,3900000,경기도 광명시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000996,,평생학습도시 선언 20주년 컨퍼런스,경기도,광명시,4121010200,41,41210,철산동,4121061000,철산3동,4.12E+11,경기도 광명시 오리로854번길 10,14240,다사441418,37.4743772,126.8684796,광명시평생학습원,20191101,2019,11,1,20191101,2019,11,1,평생학습도시 선언 20주년 컨퍼런스 및 전시,평생학습원,광명시,광명시의회,02-2680-2549,,,20190909,3900000,경기도 광명시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000997,,배내골고로쇠축제,경상남도,양산시,4833032026,48,48330,원동면,4833032000,원동면,4.83E+11,경상남도 양산시 원동면 배내로 431,50500,마마348222,35.48686206,128.9860377,배내골홍보관,20190302,2019,3,2,20190303,2019,3,3,"고로쇠약수기원제례,시음회, 문화공연 및 장기자랑",배내골주민위원회,배내골주민위원회,경상남도 양산시,055-364-7778,http://tour.yangsan.go.kr/,,20190918,5380000,경상남도 양산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000998,,원동청정미나리축제,경상남도,양산시,4833032021,48,48330,원동면,4833032000,원동면,4.83E+11,경상남도 양산시 원동면 원동로 1708,50587,마마290103,35.38015379,128.9211173,함포마을일원,20190301,2019,3,1,20190331,2019,3,31,청정 미나리 시식 및 판매,원동청정미나리연구회,원동청정미나리연구회,경상남도 양산시,055-392-3232,http://tour.yangsan.go.kr/,,20190918,5380000,경상남도 양산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001000,,원동매화축제,경상남도,양산시,4833032024,48,48330,원동면,4833032000,원동면,4.83E+11,경상남도 양산시 원동면 원동로 2220,50585,마마308148,35.42085217,128.9410364,"원동교 특설무대, 쌍포매실다목적광장",20190313,2019,3,13,20190314,2019,3,14,"매화가족 참여마당, 매화향 음악회, 매실청정미나리 시식 및 판매, 체험행사",원동매화축제추진위원회,원동매화축제추진위원회,경상남도 양산시,055-392-3232,http://www.yangsanfes.com/,,20190918,5380000,경상남도 양산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001001,,양산웅상회야제,경상남도,양산시,4833011900,48,48330,평산동,4833056000,평산동,4.83E+11,경상남도 양산시 배움터길 60-19 (평산동),50541,마마492103,35.37762785,129.1434288,웅상체육공원,20190511,2019,5,11,20190512,2019,5,12,"전국듀엣가요제,북페스티벌,웅상풍물한마당,양산시민씨름대회, 천성산철쭉제, 다문화축제, 전시체험, 웅상농청장원놀이 등",양산웅상회야제추진위원회,양산웅상회야제추진위원회,"양산시, 양산시의회",055-392-2547,http://www.yangsanfes.com/,,20190918,5380000,경상남도 양산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001003,,제37회 고성군민의 날 및 수성문화제,강원도,고성군,4282025025,42,42820,간성읍,4282025000,간성읍,4.28E+11,강원도 고성군 간성읍 수성로 87,24728,라아842421,38.375898,128.4649304,고성종합운동장외 부대시설,20190923,2019,9,23,20190925,2019,9,25,"수성제례, 군민의 날 행사 등",고성문화원,고성군수성문화제위원회,"고성군, 고성군의회, 고성경찰서, 강원도고성교육지원청, 고성소방서, 22사단 및 예하 부대, 관내 기관, 단체, 학교",,,,20190917,4340000,강원도 고성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001004,,제21회 고성통일명태축제,강원도,고성군,4282025321,42,42820,거진읍,4282025300,거진읍,4.28E+11,강원도 고성군 거진읍 해오름해변길 125,24713,라아832492,38.43974397,128.4541653,강원도 고성군 거진읍 거진11리 해변,20191017,2019,10,17,20191020,2019,10,20,고성통일명태와 떠나는 평화 여행,고성통일명태축제위원회,고성통일명태축제위원회,고성군,033-682-8008,http://myeongtae.com,명태축제,20190917,4340000,강원도 고성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001005,,자라섬 국제재즈페스티벌,경기도,가평군,4182025022,41,41820,가평읍,4182025000,가평읍,4.18E+11,경기도 가평군 가평읍 자라섬로 60,12421,라사018801,37.8209476,127.5208644,가평읍 읍내리 자라섬 일원,20191004,2019,10,4,20191006,2019,10,6,"재즈공연, 전시 및 체험, 먹거리 등",(사)자라섬청소년재즈센터,(사)자라섬청소년재즈센터,,031-581-2813,https://www.facebook.com/jarasumjazz,"남이섬, 쁘띠프랑스, 아침고요수목원 등",20190917,4160000,경기도 가평군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001006,,곡성세계장미축제,전라남도,곡성군,4672031021,46,46720,오곡면,4672031000,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 232,57544,다라824980,35.2780945,127.3074651,곡성섬진강기차마을,20190517,2019,5,17,20190526,2019,5,26,"장미공원관람, 문화행사",전라남도 곡성군,전라남도 곡성군,"전라남도, 한국관광공사, 한국도로공사, 코레일, 코레일관광개발, 한국여행자협회, ㈜보해, 한국지역진흥재단 등",061-360-8252,http://www.simcheong.com/?r=home&c=4/68/223/287,"축제 개최일, 프로그램 정보, 증기기관차, 섬진강레일바이크, 섬진강래프팅, 곡성기차마을전통시장, 태안사, 도림사 관람 등",20190627,4860000,전라남도 곡성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001007,,곡성심청축제,전라남도,곡성군,4672031021,46,46720,오곡면,4672031000,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 233,57544,다라824979,35.2768226,127.307299,곡성섬진강기차마을,20191003,2019,10,3,20191006,2019,10,6,효녀 심청 관련 효 체험행사,전라남도 곡성군,곡성심청축제추진위원회,"전라남도, 한국관광공사, 한국도로공사, 코레일, 코레일관광개발, 한국여행자협회, ㈜보해, 한국지역진흥재단 등",061-360-8252,http://www.simcheong.com/?r=home&c=4/68/223/287,"축제 개최일, 프로그램 정보, 증기기관차, 섬진강레일바이크, 곡성기차마을전통시장,태안사, 도림사 관람 등",20190627,4860000,전라남도 곡성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001008,,양양송이축제,강원도,양양군,4283025021,42,42830,양양읍,4283025000,양양읍,4.28E+11,강원도 양양군 양양읍 일출로 570,25030,라아986087,38.073761,128.625101,양양남대천 둔치 및 부대행사장,20190926,2019,9,26,20190929,2019,9,29,"송이채취현장체험, 송이보물찾기체험 등",양양군축제위원회,강원도 양양군청,,033-670-2207,http://festival.yangyang.go.kr/site/songi_festival/index.jsp,,20190902,4350000,강원도 양양군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001009,,양양연어축제,강원도,양양군,4283025021,42,42830,양양읍,4283025000,양양읍,4.28E+11,강원도 양양군 양양읍 일출로 570,25030,라아986087,38.073761,128.625101,양양남대천 둔치 및 부대행사장,20191024,2019,10,24,20191027,2019,10,27,"연어맨손잡이체험, 연어탁본 등",양양군축제위원회,강원도 양양군청,,033-670-2724,http://festival.yangyang.go.kr/site/salmon_festival/index.jsp,,20190902,4350000,강원도 양양군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001010,,양양문화제,강원도,양양군,4283025021,42,42830,양양읍,4283025000,양양읍,4.28E+11,강원도 양양군 양양읍 일출로 570,25030,라아986087,38.073761,128.625101,양양남대천 둔치 및 부대행사장,20190620,2019,6,20,20190622,2019,6,22,지역문화예술 전통축제,양양문화제위원회,강원도 양양군청,,033-670-2728,http://festival.yangyang.go.kr/site/hyunsan_festival/index.jsp,,20190902,4350000,강원도 양양군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
