id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N000511,,제2회 의정부시 청소년 풋살대회,경기도,의정부시,4115010100,41,41150,의정부동,,,4.12E+11,경기도 의정부시 호국로1162번길 73 (의정부동),11622,다사588712,37.74005802,127.0327484,의정부직동축구장,20201024,2020,10,24,20201025,2020,10,25,초중고등부로 나누어 풋살대회 예선전 및 결선전 진행,의정부시청소년재단,새말청소년문화의집,,031-828-9583,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000512,,2020 푸른별 콘서트,경기도,의정부시,4115010100,41,41150,의정부동,,,4.12E+11,경기도 의정부시 의정로 1 (의정부동),11622,다사589705,37.73338595,127.034135,의정부시 예술의전당,20201202,2020,12,2,20201202,2020,12,2,수능을 마친 관내 고등학교 3학년을 위한 콘서트 운영,의정부시청소년재단,의정부시,,031-828-9542,http://www.uiyouth.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000513,,의정부시평생학습박람회,경기도,의정부시,4115011000,41,41150,가능동,,,4.12E+11,경기도 의정부시 의정로 165 (가능동),11675,다사589721,37.74777259,127.0342439,시청앞 도로 및 잔디광장(소방서옆),20200523,2020,5,23,20200523,2020,5,23,"개막식, 평생학습유공자 표창, 동아리 공연, 체험부스운영 먹거리장터 등",(재)의정부시평생학습원,(재)의정부시평생학습원,,031-826-9973,https://www.ui4u.go.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000514,,의정부 미용페스티벌,경기도,의정부시,4115010100,41,41150,의정부동,,,4.12E+11,경기도 의정부시 의정로 1 (의정부동),11622,다사589705,37.733386,127.034128,의정부예술의전당,20200903,2020,9,3,20200903,2020,9,3,"미용 헤어쇼, 축하공연, 미용관련사업 기자재 전시 등",경기도 의정부시청,(사)대한미용사회 경기북부지회 의정부시지부,,031-828-2933,,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000515,,의정부 부대찌개축제,경기도,의정부시,4115010100,41,41150,의정부동,,,4.12E+11,경기도 의정부시 호국로 1309 (의정부동),11689,다사603716,37.743904,127.049659,의정부부대찌개거리,20201017,2020,10,17,20201018,2020,10,18,"개/폐막식 축하공연 및 경품추첨, 부대찌개 퍼포먼스(시식행사), 온가족 요리 경연대회, 어린이 대상 마술쇼 및 다양한 체험행사 등",경기도 의정부시청,(사)의정부부대찌개명품화협회,,031-828-2932,,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000516,,의정부가족문화대축제,경기도,의정부시,4115010100,41,41150,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 시민로 12 (의정부동),11624,다사591709,37.737579,127.036375,시청앞 도로 및 잔디광장(소방서옆),20200502,2020,5,2,20200502,2020,5,2,"개막식, 어린이날 표창, 공연마당, 게임마당, 체험마당 등",의정부문화원,경기도 의정부시청,,031-828-4242,,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000517,,2020 하하페스티벌,경기도,의정부시,4115010100,41,41150,의정부동,,,4.12E+11,경기도 의정부시 시민로 12 (의정부동),11624,다사591709,37.737579,127.036375,시청앞 도로 및 잔디광장(소방서옆),20200920,2020,9,20,20200920,2020,9,20,"세계인의 날 기념식, 국가별 문화소개부스, 체험마당, 먹거리마당 등",의정부외국인노동자지원센터,경기도 의정부시청,,031-828-4243,,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000518,,천상병예술제,경기도,의정부시,4115010100,41,41150,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 1 (의정부동),11622,다사589705,37.733386,127.034128,의정부예술의전당 및 시 일원,20200425,2020,4,25,20200428,2020,4,28,고 천상병시인을 기리는 다양한 행사,의정부예술의전당,의정부예술의전당,,031-828-5832,http://www.uac.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000519,,의정부음악극축제,경기도,의정부시,4115010100,41,41150,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 1 (의정부동),11622,다사589705,37.733386,127.034128,의정부예술의전당 및 시 일원,20200508,2020,5,8,20200517,2020,5,17,"음악극 공연, 체험 및 전시행사",의정부예술의전당,의정부예술의전당,,031-850-5147,http://www.uac.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000520,,블랙뮤직페스티벌,경기도,의정부시,4115010100,41,41150,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 1 (의정부동),11622,다사589705,37.733386,127.034128,의정부 시청 앞 광장,20200807,2020,8,7,20200808,2020,8,8,힙합장르를 중심으로 하는 의정부 대표 뮤직 페스티벌,의정부예술의전당,의정부예술의전당,,031-850-5147,http://www.uac.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000521,,의정부 국제가야금축제,경기도,의정부시,4115010100,41,41150,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 1 (의정부동),11622,다사589705,37.733386,127.034128,의정부예술의전당,20200925,2020,9,25,20200926,2020,9,26,"2020년 9~10월 중 개최, 가야금문화 전승 및 경연대회",(사)죽파류 가야금산조보존회,의정부예술의전당,,031-850-5147,http://www.uac.or.kr,,20200601,3820000,경기도 의정부시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000522,,예산장터삼국축제,충청남도,예산군,4481025023,44,44810,예산읍,4481025000,예산읍,4.48E+11,충청남도 예산군 예산읍 천변로 160,32438,다바417533,36.67611933,126.8479256,예산전통시장,20201016,2020,10,16,20201022,2020,10,22,"예산의 국화, 국밥, 국수의 맛과 멋을 찾아 예산장터로 떠나는 가을여행축제","예산군,예산문화원","예산군, 예산문화원",,041-339-7312,없음,,20200625,4610000,충청남도 예산군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000523,,해운대 북극곰축제,부산광역시,해운대구,2635010500,26,26350,우동,2635052500,우제3동,2.64E+11,부산광역시 해운대구 해운대해변로 264 (우동),48100,마라512861,35.15910673,129.1602827,해운대해수욕장,20200104,2020,1,4,20200105,2020,1,5,겨울바다 수영입수식 및 축하공연 버스킹 등,부산일보,부산일보,부산광역시,051-888-5224,http://bear.busan.com/ko/,달맞이 언덕 문텐로드,20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000524,,원도심활성화 축제,부산광역시,중구,2611011600,26,26110,대청동1가,2611053000,대청동,2.61E+11,부산광역시 중구 대청동1가 중구로 120,48926,마라396800,35.10619853,129.0323505,원도심,20200912,2020,9,12,20200913,2020,9,13,원도심 야경투어및 관광명소 탐방,(사)부산문화관광축제조직위원회,부산광역시,BNK,051-888-5222,http://www.bfo.or.kr/main/index.asp,용두산공원 태종대 영도대교 도개,20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000525,,부산불꽃축제,부산광역시,수영구,2650010400,26,26500,광안동,2650080000,민락동,2.65E+11,부산광역시 수영구 광안로 64 (광안동),48303,마라474855,35.1543923,129.1188448,광안리해변,20201107,2020,11,7,20201107,2020,11,7,"해외초청 불꽃쇼, 첨단멀티 불꽃쇼",(사)부산문화관광축제조직위원회,부산광역시,"BNK, 고려제강",051-888-5224,http://www.bfo.or.kr/main/index.asp,광안대교,20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000526,,부산크리스마스트리축제,부산광역시,중구,2611012400,26,26110,부평동2가,2611056000,부평동,2.61E+11,부산광역시 중구 부평동2가 광복로6번길 3,48980,마라390793,35.09929696,129.0258061,광복로일원,20201101,2020,11,1,20210131,2021,1,31,"(날짜 미정)트리점등식 문화공연, 사랑나눔행사",크리스마스트리축제위원회,(사)부산기독교총연합회,부산광역시,051-888-5221,http://bctf.kr/g5/,"광복로일원, 자갈치시장",20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000527,,부산시민의종 타종식,부산광역시,중구,2611013400,26,26110,광복동2가,2635053000,중제1동,2.61E+11,부산광역시 중구 용두산길 37-55 (광복동2가),48950,마라396795,35.1009305,129.0324434,용두산공원,20201231,2020,12,31,20210101,2021,1,1,"시민의종 타종, 문화공연",(사)부산문화관광축제조직위원회,부산광역시,BNK,051-888-5222,http://www.bfo.or.kr/main/index.asp,용두산공원,20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000528,,부산항축제,부산광역시,동구,2617010100,26,26170,초량동,2617053000,초량제3동,2.62E+11,부산광역시 동구 충장대로 206 (초량동),48751,마라411813,35.11774625,129.0491459,북항 및 국립해양박물관 일원,20201017,2020,10,17,20201018,2020,10,18,"(날짜 미정)부산항불꽃쇼, 부산항투어, 해양레저체험 등",(사)부산문화관광축제조직위원회,"부산광역시, 부산지방해양수산, 부산항만공사",,051-888-5357,http://www.bfo.or.kr,부산항축제,20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000529,,조선통신사 축제,부산광역시,중구,2611013400,26,26110,광복동2가,2611057000,광복동,2.61E+11,부산광역시 중구 용두산길 37-55 (광복동2가),48950,마라396795,35.1009305,129.0324434,"광복로일원, 용두산공원",20201024,2020,10,24,20201025,2020,10,25,"(날짜 미정)조선통신사 행렬재현, 마상재, 新조선통신사 프로그램 등",부산문화재단,부산광역시,,051-888-5092,http://tongsinsa.com/html/,용두산공원,20200630,6260000,부산광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000530,,제15회 광릉숲축제,경기도,남양주시,4136025325,41,41360,진접읍,,,4.14E+11,경기도 남양주시 진접읍 봉선사길 32,12001,다사721719,37.7463984,127.1836293,남양주시 광릉숲 일원,20200901,2020,9,1,20200930,2020,9,30,광릉 숲 개방 및 환경 친화적 체험프로그램 등 운영,남양주시,남양주시,경기도,031-590-2454,http://www.kfcf.kr/,http://www.kfcf.kr/,20200630,3990000,경기도 남양주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000531,,제34회 정약용문화제,경기도,남양주시,4136036021,41,41360,조안면,,,4.14E+11,경기도 남양주시 조안면 다산로747번길 11,12283,다사822463,37.51627447,127.299035,"정약용유적지, 팔당댐 수변, 생태공원 일원",20201001,2020,10,1,20201030,2020,10,30,"정약용 사색의 길 걷기, 정약용인문학콘서트, 문예대회, 여유당음악회등 경연,공연,체험프로그램, 플리마켓등 운영",남양주시,남양주시정약용문화제추진위원회,한국수력원자력㈜,031-590-2591,http://www.thinkj.or.kr/,http://www.thinkj.or.kr/,20200630,3990000,경기도 남양주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000532,,제17회 추억의 충장축제,광주광역시,동구,2911011800,29,29110,서석동,,,2.91E+11,광주광역시 동구 서남로 1 (서석동),61466,다라474835,35.1461414,126.9230951,"충장로,금남로,문화전당,예술의거리 일원",20201014,2020,10,14,20201018,2020,10,18,문화예술공연 등 아시아 최대 거리문화예술축제,광주광역시 동구,광주광역시 동구,"문화체육관광부, 광주광역시",062-608-2421,http://www.donggu.kr/index.es?sid=c8,,20200701,3590000,광주광역시 동구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000533,,진주남강유등축제,경상남도,진주시,4817010300,48,48170,강남동,4817055500,성북동,4.82E+11,경상남도 진주시 강남로291번길 10 (강남동),52707,라라533881,35.18725548,128.0855326,진주성 및 진주남강일원,20201001,2020,10,1,20201011,2020,10,11,"개제식(초혼점등), 소망등 달기, 추억의 유등띄우기, 창작등 전시, 진주성 둘레길등 전시, 한국의 등·세계풍물등 전시 자치단체 상징등 전시 등",진주남강유등축제제전위원회,경상남도 진주시/진주문화예술재단,"문화체육관광부,경상남도,한국관광공사,경상남도교육청,언론기관",055-755-9111,http://www.yudeung.com,,20200630,5310000,경상남도 진주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000534,,개천예술제,경상남도,진주시,4817010800,48,48170,인사동,4817055500,성북동,4.82E+11,경상남도 진주시 서장대로393번길 11-4,52689,라라538881,35.18727536,128.0917424,진주시 일원,20201003,2020,10,3,20201010,2020,10,10,"성화 채화, 진다례 말차시연, 호국타종, 성화 봉송 및 안치, 제향, 진군명령 퍼포먼스, 개천합창제, 진주오광대 정기공연, 진주·삼천포 농악, 종야축제(뮤지컬 진주대첩), 서제, 개제식, 가장행렬경진대회, 예술경연대회, 진주대첩승전재현행사, 종야축제, 예술문화축하행사, 체험행사, 각종 전시 등",개천예술제 제전위원회,경상남도 진주시 / (사)한국예총 진주지회,,055-752-0111,http://www.gaecheonart.com,,20200630,5310000,경상남도 진주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000537,,코리아드라마페스티벌,경상남도,진주시,4817010400,48,48170,칠암동,4817051500,천전동,4.82E+11,경상남도 진주시 강남로 215,52722,라라520881,35.18734031,128.0711471,"경남문화예술회관, 장대동 남강둔치 일원",20201001,2020,10,1,20201011,2020,10,11,"코리아드라마어워즈, KDF콘서트, 드라마영상국제포럼, 부대행사 등",(사)드라마페스티벌 조직위원회,(사)드라마페스티벌 조직위원회,"문화체육관광부,경상남도,진주시",055-755-2363,http://www.kdfo.org,,20200630,5310000,경상남도 진주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000538,,진주논개제,경상남도,진주시,4817010700,48,48170,남성동,4817055500,성북동,4.82E+11,경상남도 진주시 진양호로 476 (남성동),52689,라라525885,35.19079391,128.0776702,진주성 일원,20200502,2020,5,2,20200505,2020,5,5,"헌다례 및 신위순행, 의암별제, 논개 순국 재현극, 교방행렬, 진주교방의악가무, 사랑 실은 수레와 꿈꾸는 논개 이야기, 솟대쟁이 놀이, 교방문화 체험행사 등",진주논개제 제전위원회,경상남도 진주시/진주문화원/(사)진주민속예술보존회,,055-746-5001,http://jjcc.or.kr/,,20200630,5310000,경상남도 진주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000540,,광양매화축제,전라남도,광양시,4623010600,46,46230,중동,4623053000,중마동,4.62E+11,전라남도 광양시 시청로 33 (중동),57785,라라179606,34.94063056,127.6959675,다압면 섬진마을 일원,20200101,2020,1,1,20201231,2020,12,31,"공연,경연,체험,전시,판매,부대행사",광양매화축제추진위원회,광양시,,061-797-2721,http://www.gwangyang.go.kr/tour_culture,,20200527,4840000,전라남도 광양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000541,,백운산국사봉철쭉축제,전라남도,광양시,4623033024,46,46230,옥곡면,4623033000,옥곡면,4.62E+11,전라남도 광양시 옥곡면 옥진로 665-1,57726,라라182660,34.98936299,127.7001825,옥곡면 국사봉랜드,20200101,2020,1,1,20201231,2020,12,31,"공연,경연,체험,전시,판매,부대행사",백운산국사봉철쭉축제추진위원회,광양시,,061-797-4233,http://www.gwangyang.go.kr/tour_culture,,20200527,4840000,전라남도 광양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000542,,광양전어축제,전라남도,광양시,4623035021,46,46230,진월면,4623035000,진월면,4.62E+11,전라남도 광양시 진월면 망덕길 265,57712,라라236641,34.97164706,127.7587907,진월면 망덕포구 일원,20200101,2020,1,1,20201231,2020,12,31,"공연,경연,체험,전시,판매,부대행사",광양전어축제추진위원회,광양시,,061-797-3679,http://www.gwangyang.go.kr/tour_culture,,20200527,4840000,전라남도 광양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000543,,광양숯불구이축제,전라남도,광양시,4623025023,46,46230,광양읍,4623025000,광양읍,4.62E+11,전라남도 광양시 광양읍 남등길 6,57739,라라074642,34.9733415,127.5810489,광양읍 서천변 일원,20200101,2020,1,1,20201231,2020,12,31,"공연,경연,체험,전시,판매,부대행사",광양숯불구이축제추진위원회,광양시,,061-797-4903,http://www.gwangyang.go.kr/tour_culture,,20200527,4840000,전라남도 광양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000553,,동래읍성역사축제,부산광역시,동래구,2626010700,26,26260,명륜동,2626054500,명륜동,2.63E+11,부산광역시 동래구 문화로 80 (명륜동),47746,마라447918,35.21195234,129.090544,"동래문화회관,읍성광장,온천장 일원",20201009,2020,10,9,20201011,2020,10,11,"동래부사행차 길놀이,동래성 전투 실경 뮤지컬,동래세가닥줄다리기,동래온천용왕제길놀이,동래장터 체험 등","동래문화원,동래읍성역사축제추진위원회",동래구청,"부산광역시,한국관광공사,부산관광공사 등",051-550-4092,http://festival.dongnae.go.kr,축제정보,20200619,3300000,부산광역시 동래구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000556,,백양단풍축제,전라남도,장성군,4688040025,46,46880,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,57205,다마439161,35.43972586,126.8828597,"국립공원 백암산, 백양사 일원",20201101,2020,11,1,20201101,2020,11,1,"공연,체험,판매행사 등",장성군축제위원회,장성군,"전라남도, 한국관광공사 등",061-390-7242,jangseong.go.kr/home/tour_new/,"백양사,애기단풍",20200625,4980000,전라남도 장성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000558,,빈센트의 봄,전라남도,장성군,4688025024,46,46880,장성읍,,,4.69E+11,전라남도 장성군 장성읍 역전로 87,57220,다마345007,35.29995636,126.780147,"장성역 광장, 장성공원 일원",20200411,2020,4,11,20200412,2020,4,12,"공연,체험,판매행사 등",장성읍청년회,장성군,"한국철도공사, 장성미술협회 등",061-390-7405,jangseong.go.kr/home/tour_new/,"옐로우시티,빈센트반고흐",20200625,4980000,전라남도 장성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000559,,코로나19로 인한 축제 미정,전라남도,진도군,4690025023,46,46900,진도읍,,,4.69E+11,전라남도 진도군 진도읍 철마길 25,58915,나라864109,34.48620924,126.2629813,코로나19로 인한 축제 미정,20200101,2020,1,1,20200101,2020,1,1,코로나19로 인한 축제 미정,코로나19로 인한 축제 미정,코로나19로 인한 축제 미정,코로나19로 인한 축제 미정,,,,20200626,5000000,전라남도 진도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000560,,금산인삼축제,충청남도,금산군,4471025021,44,44710,금산읍,4471025000,금산읍,4.47E+11,충청남도 금산군 금산읍 인삼광장로 30,32739,라마000892,36.1000256,127.5007304,금산인삼관 광장 및 인삼약초시장 일원,20201009,2020,10,9,20201018,2020,10,18,"ㅇ인삼캐기체험, 건강체험관, 어린이힐링놀이터,인삼아트거리 등 체험ㅇ건강댄스경연,힐링콘서트, 전국창작동요경연대회 등 경연,공연ㅇ국제인삼교역전, 인삼왕수상작 전시 등 전시교역",금산축제관광재단,금산군,"산업통상자원부, 한국관광공사",041-750-4144,http://www.insamfestival.co.kr/,,20200619,4550000,충청남도 금산군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000561,,비단고을산꽃축제,충청남도,금산군,4471034030,44,44710,군북면,4471034000,군북면,4.47E+11,충청남도 금산군 군북면 자진뱅이길 95,32717,라마063993,36.19093401,127.5710874,군북면 산꽃벚꽃마을 오토캠핑장,20200418,2020,4,18,20200419,2020,4,19,"ㅇ강변슬라이딩, 금강족욕, 민물고기잡기 등 강변문화체험ㅇ경운기투어, 여치집만들기 등 외갓집체험ㅇ농바우끄시기, 물페기농요 등 민속공연",금산축제관광재단,금산축제관광재단,금산군,041-750-4144,http://tour.geumsan.go.kr/,,20200619,4550000,충청남도 금산군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000562,,금산천봄꽃축제,충청남도,금산군,4471025026,44,44710,금산읍,4471025000,금산읍,4.47E+11,충청남도 금산군 금산읍 금산천길 28,32746,다마985894,36.1020211,127.4843123,금산읍 금산천 일원,20200404,2020,4,4,20200404,2020,4,4,"ㅇ봄꽃노래자랑, 소원꽃잎적기, 주민자치센터공연, 봄꽃카페 등",금산천봄꽃축제추진위원회,금산천봄꽃축제추진위원회,금산군,041-750-8103,https://www.geumsan.go.kr/town_01/,,20200619,4550000,충청남도 금산군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000563,,남일면홍도화축제,충청남도,금산군,4471035026,44,44710,남일면,4471035000,남일면,4.47E+11,충청남도 금산군 남일면 대홍로 632-8,32760,라마016800,36.0171101,127.5180376,남일면 홍도마을 일원,20200418,2020,4,18,20200419,2020,4,19,"ㅇ홍도화가요제, 홍도화 길 꽃마차, 송어잡기체험, 나무곤충만들기 등",남일면홍도화축제추진위원회,남일면홍도화축제추진위원회,금산군,041-750-8506,http://www.geumsan.go.kr/town_06/,,20200619,4550000,충청남도 금산군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000565,,제20회 사상전통달집놀이,부산광역시,사상구,2653010100,26,26530,삼락동,,,2.65E+11,부산광역시 사상구 낙동대로1310번길 19 (삼락동),46911,마라345878,35.17701002,128.9776397,삼락생태공원,20200208,2020,2,8,20200208,2020,2,8,사상전통달집 놀이,사상문화원,사상구,,051-310-4064,http://www.sasangculture.or.kr/,코로나 19 관련 행사 취소,20200323,3390000,부산광역시 사상구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000566,,제12회 삼락벚꽃축제,부산광역시,사상구,2653010100,26,26530,삼락동,,,2.65E+11,부산광역시 사상구 낙동대로1310번길 19 (삼락동),46911,마라345878,35.17701002,128.9776397,삼락생태공원,20200328,2020,3,28,20200329,2020,3,29,삼락벚꽃축제,삼락동,사상구,,051-310-3002,,코로나 19 관련 행사 취소,20200323,3390000,부산광역시 사상구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000567,,제19회 사상강변축제,부산광역시,사상구,2653010100,26,26530,삼락동,,,2.65E+11,부산광역시 사상구 낙동대로1310번길 19 (삼락동),46911,마라345878,35.17701002,128.9776397,삼락생태공원,20200328,2020,3,28,20200329,2020,3,29,사상강변축제,사상문화원,사상구,,051-310-4064,http://www.sasangculture.or.kr/,코로나 19 관련 행사 취소,20200323,3390000,부산광역시 사상구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000569,,평택호물빛축제,경기도,평택시,4122037030,41,41220,현덕면,,,4.12E+11,경기도 평택시 현덕면 평택호2길 183,17972,다바489807,36.9233294,126.9266764,현덕면 평택호관광단지,20201010,2020,10,10,20201011,2020,10,11,수상체험+먹거리+예술체험+축하공연+불꽃놀이+119안전체험,평택예총,경기도 평택시,,031-8024-3223,,평택호물빛축제,20200429,3910000,경기도 평택시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000572,,천안흥타령춤축제,충청남도,천안시 동남구,4413111000,44,44131,삼룡동,4413158000,청룡동,4.41E+11,충청남도 천안시 동남구 삼룡4길 118-9 (삼룡동),31072,다바702649,36.78248616,127.1667805,삼거리공원,20200923,2020,9,23,20200927,2020,9,27,춤경연 거리댄스퍼레이드 국제춤대회 등,천안문화재단,천안문화재단,,041-900-7020,http://www.cfac.or.kr/Home/Perf/Fesitival.aspx,,20200325,6440000,충청남도,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000573,,공주 석장리 세계구석기축제,충청남도,공주시,4415012500,44,44150,석장리동,4415059000,월송동,4.42E+11,충청남도 공주시 금벽로 990 (석장리동),32591,다바720278,36.44795221,127.1875895,석장리박물관,20200612,2020,6,12,20200614,2020,6,14,"네안데르탈인 특별전시전, 별빛토크쇼, 구석기문화 체험 등",공주석장리구석기축제조직위원회,공주시,,041-840-8112,,,20200325,6440000,충청남도,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000574,,백제문화제,충청남도,공주시,4415012000,44,44150,신관동,4476025000,부여읍,4.42E+11,충청남도 공주시 금벽로 368 (신관동),32573,다바666303,36.47021463,127.1274371,금강신관공원 및 공산성 일원,20200926,2020,9,26,20201004,2020,10,4,"K-POP 한류페스티벌, 웅진성퍼레이드, 체험마당, 먹거리마당, 농특산물판매 등",공주시백제문화선양위원회,백제문화제추진위원회,,041-840-8069,,,20200325,6440000,충청남도,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000575,,보령머드축제,충청남도,보령시,4418011000,44,44180,신흑동,4418056500,대천5동,4.42E+11,충청남도 보령시 머드로 123 (신흑동),33489,다바112135,36.3155199,126.5108563,대천해수욕장 일원,20200717,2020,7,17,20200726,2020,7,26,천혜의 보령 머드 속에 빠지고 뒹굴며 머드를 체험하자,(재)보령축제관광재단,보령시,한국중부발전,041-930-0891,www.mudfestival.or.kr,,20200325,6440000,충청남도,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000576,,무창포신비의바닷길축제,충청남도,보령시,4418025028,44,44180,웅천읍,4418025000,웅천읍,4.42E+11,충청남도 보령시 웅천읍 열린바다1길 35,33508,다바133054,36.2424253,126.5350884,무창포해수욕장 일원,20200830,2020,8,30,20200901,2020,9,1,신비한 자연현상인 바닷길에서 잊지못할 전통 어업 방식 체험,무창포신비의바닷길축제추진위원회,보령시,,041-930-6561,www.muchangpo.or.kr,,20200325,6440000,충청남도,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000577,,류방택 별 축제,충청남도,서산시,4421010100,44,44210,읍내동,4421051000,부춘동,4.42E+11,충청남도 서산시 문화로 54 (읍내동),31970,다바061658,36.7861429,126.4486172,천문기상과학관,20200627,2020,6,27,20200627,2020,6,27,"굴절망원경 만들기, 소유주 로켓 만들기, 천체관측과 기상기기 체험 등",사)금헌류방택기념사업회,충청남도 서산시,한국천문연구원 등,041-661-8009,http://www.ryubangtaek.org,서산 류방택 천문기상과학관,20200325,6440000,충청남도,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
